
 num     #instances         #bytes  class name
1434:             2             64  com.fasterxml.jackson.databind.introspect.AnnotatedConstructor
1435:             4             64  com.fasterxml.jackson.module.scala.JacksonModule$$anonfun$$plus$eq$1
1436:             4             64  com.fasterxml.jackson.module.scala.JacksonModule$$anonfun$$plus$eq$2
1437:             2             64  com.fasterxml.jackson.module.scala.ser.OptionSerializer
1438:             2             64  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CollectionMapping
1439:             2             64  io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor
1440:             2             64  io.netty.buffer.PoolThreadCache$MemoryRegionCache$Entry
1441:             2             64  io.netty.handler.codec.CodecOutputList
1442:             2             64  io.netty.util.concurrent.DefaultThreadFactory
1443:             2             64  java.io.FileOutputStream
1444:             2             64  java.io.PrintStream
1445:             2             64  java.lang.ClassValue$Entry
1446:             2             64  java.lang.Throwable
1447:             2             64  java.lang.VirtualMachineError
1448:             2             64  java.lang.ref.ReferenceQueue$Null
1449:             2             64  java.util.PropertyPermission
1450:             4             64  java.util.TreeMap$KeySet
1451:             2             64  java.util.concurrent.CountDownLatch$Sync
1452:             4             64  java.util.jar.JarVerifier$3
1453:             2             64  javax.management.MBeanConstructorInfo
1454:             4             64  javax.security.auth.login.AppConfigurationEntry$LoginModuleControlFlag
1455:             2             64  org.apache.kafka.common.errors.GroupCoordinatorNotAvailableException
1456:             2             64  org.apache.kafka.common.requests.FetchRequest
1457:             1             64  org.apache.log4j.ConsoleAppender
1458:             2             64  org.apache.log4j.helpers.PatternParser$BasicPatternConverter
1459:             1             64  org.apache.spark.SparkContext$
1460:             1             64  org.apache.spark.deploy.SparkSubmitAction$
1461:             4             64  org.apache.spark.io.LZ4CompressionCodec
1462:             1             64  org.apache.spark.network.netty.NettyBlockTransferService
1463:             4             64  org.apache.spark.network.netty.SparkTransportConf$$anon$1
1464:             2             64  org.apache.spark.scheduler.OutputCommitCoordinator$StageState
1465:             1             64  org.apache.spark.scheduler.Pool
1466:             1             64  org.apache.spark.scheduler.SchedulingMode$
1467:             1             64  org.apache.spark.serializer.KryoSerializer
1468:             4             64  org.apache.spark.sql.catalyst.analysis.ResolveTableValuedFunctions$$anonfun$tvf$1
1469:             4             64  org.apache.spark.sql.catalyst.analysis.ResolveTableValuedFunctions$ArgumentList
1470:             1             64  org.apache.spark.sql.internal.BaseSessionStateBuilder$$anon$2
1471:             1             64  org.apache.spark.sql.internal.SQLConf$HiveCaseSensitiveInferenceMode$
1472:             2             64  org.apache.spark.sql.types.Decimal
1473:             1             64  org.apache.spark.sql.types.Decimal$
1474:             1             64  org.apache.spark.storage.StorageLevel$
1475:             2             64  org.apache.spark.storage.memory.DeserializedMemoryEntry
1476:             1             64  org.apache.spark.streaming.kafka010.CachedKafkaConsumer$$anon$1
1477:             1             64  org.apache.spark.streaming.scheduler.ExecutorAllocationManager$
1478:             1             64  org.apache.spark.streaming.scheduler.JobScheduler
1479:             1             64  org.apache.spark.streaming.ui.StreamingJobProgressListener$$anon$1
1480:             1             64  org.apache.spark.streaming.util.RecurringTimer
1481:             1             64  org.apache.spark.ui.jobs.StagesTab
1482:             2             64  org.apache.spark.util.io.ChunkedByteBuffer
1483:             4             64  org.codehaus.janino.Access
1484:             1             64  org.spark_project.guava.cache.CacheStats
1485:             2             64  org.spark_project.guava.util.concurrent.MoreExecutors$SameThreadExecutorService
1486:             4             64  org.spark_project.jetty.util.thread.strategy.ExecuteProduceConsume$RunExecute
1487:             2             64  scala.collection.mutable.Map$WithDefault
1488:             2             64  scala.reflect.internal.Flags$MapFlags
1489:             1             64  scala.reflect.runtime.JavaUniverse$treeInfo$
1490:             2             64  scala.util.control.BreakControl
1491:             1             64  scala.xml.MinimizeMode$
1492:             2             64  sun.reflect.UnsafeQualifiedObjectFieldAccessorImpl
1493:             2             64  sun.reflect.generics.repository.ConstructorRepository
1494:             1             64  sun.security.provider.SHA2$SHA256
1495:             1             64  sun.security.provider.SHA5$SHA512
1496:             2             64  sun.security.util.DisabledAlgorithmConstraints$KeySizeConstraint
1497:             2             64  sun.security.util.MemoryCache
1498:             2             64  sun.util.locale.provider.LocaleServiceProviderPool
1499:             1             56  [Lcom.fasterxml.jackson.annotation.JsonFormat$Shape;
1500:             1             56  [Lcom.fasterxml.jackson.core.JsonGenerator$Feature;
1501:             1             56  [Ljava.lang.Runnable;
1502:             1             56  [Ljava.nio.file.StandardOpenOption;
1503:             1             56  [Ljavassist.CtClass;
1504:             1             56  [Lorg.apache.hadoop.conf.Configuration$DeprecationDelta;
1505:             1             56  [Lorg.apache.kafka.common.config.ConfigDef$Type;
1506:             1             56  [Lorg.spark_project.jetty.server.HttpChannelState$Action;
1507:             1             56  [Lsun.util.logging.PlatformLogger$Level;
1508:             1             56  [[I
1509:             1             56  io.netty.util.concurrent.ScheduledFutureTask
1510:             1             56  java.lang.invoke.LambdaFormEditor$Transform
1511:             1             56  java.net.SocketPermission
1512:             1             56  java.util.logging.LogManager
1513:             1             56  java.util.zip.Deflater
1514:             1             56  javax.security.auth.login.LoginContext
1515:             1             56  org.apache.commons.logging.impl.WeakHashtable
1516:             1             56  org.apache.hadoop.security.Groups
1517:             1             56  org.apache.spark.ContextCleaner
1518:             1             56  org.apache.spark.metrics.MetricsSystem
1519:             1             56  org.apache.spark.scheduler.TaskDescription
1520:             1             56  org.apache.spark.sql.catalyst.catalog.SessionCatalog
1521:             1             56  org.apache.spark.sql.types.DecimalType$
1522:             1             56  org.apache.spark.storage.BlockManagerMasterEndpoint
1523:             1             56  org.apache.spark.storage.StorageStatus
1524:             1             56  org.apache.spark.storage.memory.MemoryStore
1525:             1             56  org.apache.spark.streaming.DStreamGraph
1526:             1             56  org.apache.spark.streaming.scheduler.JobGenerator
1527:             1             56  org.apache.spark.streaming.scheduler.ReceivedBlockTracker
1528:             1             56  org.apache.spark.streaming.ui.StreamingTab
1529:             1             56  org.apache.spark.ui.jobs.JobsTab
1530:             1             56  org.apache.spark.ui.scope.RDDOperationGraphListener
1531:             1             56  scala.reflect.NameTransformer$
1532:             1             56  scala.reflect.internal.StdNames$TermNames$raw$
1533:             1             56  sun.security.util.MemoryCache$SoftCacheEntry
1534:             1             56  sun.security.x509.X509CertInfo
1535:             2             48  [Lcom.fasterxml.jackson.databind.deser.KeyDeserializers;
1536:             1             48  [Lcom.fasterxml.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap$Bucket;
1537:             1             48  [Lcom.sun.beans.util.Cache$CacheEntry;
1538:             1             48  [Ljava.beans.WeakIdentityMap$Entry;
1539:             3             48  [Ljava.lang.annotation.Annotation;
1540:             1             48  [Ljava.lang.invoke.MethodHandleImpl$Intrinsic;
1541:             1             48  [Ljava.math.RoundingMode;
1542:             1             48  [Ljava.util.concurrent.TimeUnit;
1543:             1             48  [Ljdk.net.SocketFlow$Status;
1544:             1             48  [Lorg.antlr.v4.runtime.atn.LexerActionType;
1545:             2             48  [Lorg.apache.hadoop.io.FastByteComparisons$LexicographicalComparerHolder$UnsafeComparer;
